t,x,z,xdot,zdot,theta,thetadot
20.461100000000158,19.957742013110302,100.99847810101085,0.012221233990466021,-0.2980196681858755,0.0003420567195683528,-8.979448069719082e-05
20.51110000000016,19.958348780844048,100.98367512393239,0.012049854015071262,-0.2941057703416218,0.000337592320713186,-8.87840595610726e-05
20.56110000000016,19.95894703614127,100.96906688814394,0.011880731826776545,-0.2902300219094441,0.00033317806285976514,-8.778868566440756e-05
20.61110000000016,19.9595368911907,100.95465148551249,0.011713839495283401,-0.2863924466833798,0.00032881321636808085,-8.680746048621318e-05
20.66110000000016,19.960118456798494,100.94042700711543,0.011549149642867884,-0.2825930525569388,0.00032449709499346826,-8.583954627695217e-05
20.71110000000016,19.960691842415123,100.92639154402006,0.011386635415002786,-0.27883183214348384,0.00032022905291607744,-8.488416334631679e-05
20.761100000000162,19.961257156160826,100.91254318803243,0.011226270452590512,-0.27510876337827783,0.0003160084819045071,-8.394058740938434e-05
20.811100000000163,19.96181450484973,100.89888003241654,0.011068028865749067,-0.2714238101026784,0.0003118348086106198,-8.300814699337993e-05
20.861100000000164,19.962363994012673,100.88540017258487,0.010911885209092028,-0.2677769226309521,0.00030770749199248213,-8.208622090635904e-05
20.911100000000165,19.96290572791885,100.87210170676083,0.01075781445844791,-0.26416803830016633,0.00030362602086227034,-8.11742357700373e-05
20.961100000000165,19.963439809596327,100.85898273661431,0.010605791988960053,-0.26059708200360876,0.00029958991155592385,-8.027166361724506e-05
21.011100000000166,19.963966340851467,100.84604136787077,0.010455793554513896,-0.2570639667081692,0.0002955987057212722,-7.937801955573005e-05
21.061100000000167,19.964485422287396,100.83327571089502,0.01030779526843621,-0.2535685939561097,0.00029165196822130226,-7.849285949885252e-05
21.111100000000167,19.964997153321516,100.8206838812502,0.010161773585412651,-0.2501108543516412,0.00028774928514920445,-7.761577796377536e-05
21.161100000000168,19.965501632202137,100.80826400023285,0.01001770528457114,-0.24669062803270753,0.000283890261951814,-7.674640593758502e-05
21.21110000000017,19.96599895602431,100.7960141953847,0.009875567453679627,-0.24330778512837614,0.0002800745216580413,-7.588440881160537e-05
21.26110000000017,19.96648922074488,100.78393260098197,0.009735337474407692,-0.2399621862022162,0.0002763017032088805,-7.502948438391968e-05
21.31110000000017,19.96697252119683,100.77201735850286,0.009596993008603418,-0.23665368268204354,0.0002725714598855844,-7.418136093022563e-05
21.36110000000017,19.967448951102977,100.7602666170739,0.009460511985535762,-0.23338211727639607,0.00026888345783260525,-7.333979534226569e-05
21.41110000000017,19.96791860308904,100.74867853389568,0.009325872590057056,-0.230147324378098,0.00026523737467191966,-7.25045713338995e-05
21.461100000000172,19.968381568696138,100.73725127464895,0.009193053251639495,-0.22694913045526008,0.00026163289820537534,-7.167549771416535e-05
21.511100000000173,19.968837938392763,100.7259830138812,0.009062032634240703,-0.22378735443005504,0.00025806972520172434,-7.085240672653339e-05
21.561100000000174,19.969287801586276,100.7148719353748,0.008932789626956627,-0.2206618080456011,0.0002545475602650465,-7.003515245403185e-05
21.611100000000175,19.969731246633938,100.70391623249704,0.008805303335416903,-0.2175722962212725,0.000251066114781306,-6.922360928848823e-05
21.661100000000175,19.97016836085354,100.6931141085326,0.008679553073885904,-0.21451861739675493,0.00024762510593983765,-6.841767046409427e-05
21.711100000000176,19.970599230533647,100.68246377699924,0.008555518358027203,-0.21150056386515004,0.00024422425582658704,-6.761724665336342e-05
21.761100000000177,19.971023940943507,100.67196346194699,0.00843317889829468,-0.20851792209542902,0.0002408632905860102,-6.682226462475386e-05
21.811100000000177,19.971442576342632,100.66161139824149,0.008312514593913833,-0.20557047304452547,0.00023754193964856923,-6.603266596086482e-05
21.861100000000178,19.9718552199901,100.65140583183204,0.008193505527416343,-0.2026579924593531,0.00023425993502084225,-6.524840583551333e-05
21.91110000000018,19.97226195415359,100.64134502000472,0.00807613195969587,-0.19978025116902243,0.00023101701063531972,-6.446945184904518e-05
21.96110000000018,19.972662860118202,100.63142723162122,0.007960374325550202,-0.1969370153675287,0.00022781290175701846,-6.369578291994173e-05
22.01110000000018,19.973058018195026,100.62165074734366,0.007846213229679336,-0.19412804688717228,0.0002246473444441309,-6.29273882317099e-05
22.06110000000018,19.973447507729567,100.61201385984609,0.007733629443108764,-0.19135310346296863,0.0002215200750599787,-6.216426623353955e-05
22.11110000000018,19.973831407109973,100.60251487401287,0.00762260390000885,-0.1886119389882959,0.00021843082983361733,-6.140642369329928e-05
22.161100000000182,19.974209793775113,100.59315210712458,0.007513117694882099,-0.18590430376202585,0.00021537934446651816,-6.065387480133094e-05
22.211100000000183,19.974582744222545,100.58392388903172,0.007405152080091734,-0.1832299447273732,0.00021236535378281552,-5.9906640323613114e-05
22.261100000000184,19.97495033401634,100.57482856231672,0.007298688463706526,-0.18058860570269547,0.00020938859142069423,-5.91647468029523e-05
22.311100000000184,19.975312637794836,100.56586448244452,0.007193708407636107,-0.17798002760446827,0.0002064487895625539,-5.8428225806304255e-05
22.361100000000185,19.975669729278263,100.55703001790229,0.007090193626034692,-0.17540394866265505,0.0002035456787016769,-5.769711321707875e-05
22.411100000000186,19.976021681276347,100.54832355032852,0.006988125983951098,-0.17286010462868528,0.00020067898744318964,-5.697144857095761e-05
22.461100000000187,19.976368565695815,100.53974347463189,0.006887487496202102,-0.1703482289762499,0.00019784844233718647,-5.625127443316424e-05
22.511100000000187,19.976710453547852,100.5312881991003,0.0067882603264515975,-0.1678680530951168,0.00019505376774196925,-5.553663581645363e-05
